Edad;Sexo;Valor;Data;Tipo
66 años;Mujeres;246091;Absolutos;Españoles
67 años;Mujeres;245900;Absolutos;Españoles
68 años;Mujeres;243493;Absolutos;Españoles
69 años;Mujeres;228940;Absolutos;Españoles
70 años;Mujeres;222364;Absolutos;Españoles
71 años;Mujeres;232234;Absolutos;Españoles
72 años;Mujeres;242326;Absolutos;Españoles
73 años;Mujeres;219444;Absolutos;Españoles
74 años;Mujeres;209469;Absolutos;Españoles
75 años;Mujeres;218964;Absolutos;Españoles
76 años;Mujeres;205359;Absolutos;Españoles
77 años;Mujeres;200849;Absolutos;Españoles
78 años;Mujeres;169662;Absolutos;Españoles
79 años;Mujeres;154423;Absolutos;Españoles
80 años;Mujeres;188041;Absolutos;Españoles
81 años;Mujeres;121749;Absolutos;Españoles
82 años;Mujeres;135150;Absolutos;Españoles
83 años;Mujeres;147574;Absolutos;Españoles
84 años;Mujeres;156288;Absolutos;Españoles
85 años;Mujeres;143885;Absolutos;Españoles
86 años;Mujeres;135011;Absolutos;Españoles
87 años;Mujeres;127882;Absolutos;Españoles
88 años;Mujeres;116463;Absolutos;Españoles
89 años;Mujeres;98854;Absolutos;Españoles
90 años;Mujeres;88594;Absolutos;Españoles
91 años;Mujeres;72541;Absolutos;Españoles
92 años;Mujeres;60624;Absolutos;Españoles
93 años;Mujeres;47025;Absolutos;Españoles
94 años;Mujeres;38099;Absolutos;Españoles
95 años;Mujeres;28662;Absolutos;Españoles
96 años;Mujeres;21635;Absolutos;Españoles
97 años;Mujeres;15463;Absolutos;Españoles
98 años;Mujeres;11229;Absolutos;Españoles
99 años;Mujeres;7271;Absolutos;Españoles
100 años y más;Mujeres;13917;Absolutos;Españoles
0 años;Mujeres;24845;Absolutos;Extranjeros
1 año;Mujeres;26944;Absolutos;Extranjeros
2 años;Mujeres;25567;Absolutos;Extranjeros
3 años;Mujeres;26376;Absolutos;Extranjeros
4 años;Mujeres;27633;Absolutos;Extranjeros
5 años;Mujeres;27643;Absolutos;Extranjeros
6 años;Mujeres;26996;Absolutos;Extranjeros
7 años;Mujeres;25680;Absolutos;Extranjeros
8 años;Mujeres;25468;Absolutos;Extranjeros
9 años;Mujeres;24569;Absolutos;Extranjeros
10 años;Mujeres;24684;Absolutos;Extranjeros
11 años;Mujeres;24149;Absolutos;Extranjeros
12 años;Mujeres;23560;Absolutos;Extranjeros
13 años;Mujeres;21304;Absolutos;Extranjeros
14 años;Mujeres;20811;Absolutos;Extranjeros
15 años;Mujeres;20415;Absolutos;Extranjeros
16 años;Mujeres;20835;Absolutos;Extranjeros
17 años;Mujeres;20912;Absolutos;Extranjeros
18 años;Mujeres;22044;Absolutos;Extranjeros
19 años;Mujeres;25440;Absolutos;Extranjeros
20 años;Mujeres;29537;Absolutos;Extranjeros
21 años;Mujeres;33108;Absolutos;Extranjeros
22 años;Mujeres;36231;Absolutos;Extranjeros
23 años;Mujeres;40614;Absolutos;Extranjeros
24 años;Mujeres;43790;Absolutos;Extranjeros
25 años;Mujeres;47703;Absolutos;Extranjeros
26 años;Mujeres;51065;Absolutos;Extranjeros
27 años;Mujeres;53739;Absolutos;Extranjeros
28 años;Mujeres;56137;Absolutos;Extranjeros
29 años;Mujeres;57247;Absolutos;Extranjeros
30 años;Mujeres;60712;Absolutos;Extranjeros
31 años;Mujeres;62575;Absolutos;Extranjeros
32 años;Mujeres;64398;Absolutos;Extranjeros
33 años;Mujeres;64683;Absolutos;Extranjeros
34 años;Mujeres;65195;Absolutos;Extranjeros
35 años;Mujeres;65102;Absolutos;Extranjeros
36 años;Mujeres;65264;Absolutos;Extranjeros
37 años;Mujeres;64254;Absolutos;Extranjeros
38 años;Mujeres;64714;Absolutos;Extranjeros
39 años;Mujeres;63494;Absolutos;Extranjeros
40 años;Mujeres;62800;Absolutos;Extranjeros
41 años;Mujeres;60492;Absolutos;Extranjeros
42 años;Mujeres;58402;Absolutos;Extranjeros
43 años;Mujeres;55329;Absolutos;Extranjeros
44 años;Mujeres;52735;Absolutos;Extranjeros
45 años;Mujeres;50018;Absolutos;Extranjeros
46 años;Mujeres;47981;Absolutos;Extranjeros
47 años;Mujeres;44026;Absolutos;Extranjeros
48 años;Mujeres;42902;Absolutos;Extranjeros
49 años;Mujeres;40678;Absolutos;Extranjeros
50 años;Mujeres;39855;Absolutos;Extranjeros
51 años;Mujeres;37829;Absolutos;Extranjeros
52 años;Mujeres;37228;Absolutos;Extranjeros
53 años;Mujeres;34824;Absolutos;Extranjeros
54 años;Mujeres;30740;Absolutos;Extranjeros
55 años;Mujeres;29498;Absolutos;Extranjeros
56 años;Mujeres;28903;Absolutos;Extranjeros
57 años;Mujeres;27414;Absolutos;Extranjeros
58 años;Mujeres;25778;Absolutos;Extranjeros
59 años;Mujeres;23586;Absolutos;Extranjeros
60 años;Mujeres;23399;Absolutos;Extranjeros
61 años;Mujeres;21736;Absolutos;Extranjeros
62 años;Mujeres;20649;Absolutos;Extranjeros
63 años;Mujeres;19601;Absolutos;Extranjeros
64 años;Mujeres;18519;Absolutos;Extranjeros
65 años;Mujeres;17490;Absolutos;Extranjeros
66 años;Mujeres;16634;Absolutos;Extranjeros
67 años;Mujeres;15569;Absolutos;Extranjeros
68 años;Mujeres;14957;Absolutos;Extranjeros
69 años;Mujeres;13540;Absolutos;Extranjeros
70 años;Mujeres;13353;Absolutos;Extranjeros
71 años;Mujeres;12262;Absolutos;Extranjeros
72 años;Mujeres;11525;Absolutos;Extranjeros
73 años;Mujeres;11145;Absolutos;Extranjeros
74 años;Mujeres;10058;Absolutos;Extranjeros
75 años;Mujeres;8248;Absolutos;Extranjeros
76 años;Mujeres;8047;Absolutos;Extranjeros
77 años;Mujeres;7090;Absolutos;Extranjeros
78 años;Mujeres;6431;Absolutos;Extranjeros
79 años;Mujeres;5563;Absolutos;Extranjeros
80 años;Mujeres;5372;Absolutos;Extranjeros
81 años;Mujeres;4528;Absolutos;Extranjeros
82 años;Mujeres;3881;Absolutos;Extranjeros
83 años;Mujeres;3286;Absolutos;Extranjeros
84 años;Mujeres;2961;Absolutos;Extranjeros
85 años;Mujeres;2310;Absolutos;Extranjeros
86 años;Mujeres;1914;Absolutos;Extranjeros
87 años;Mujeres;1645;Absolutos;Extranjeros
88 años;Mujeres;1418;Absolutos;Extranjeros
89 años;Mujeres;1141;Absolutos;Extranjeros
90 años;Mujeres;1058;Absolutos;Extranjeros
91 años;Mujeres;854;Absolutos;Extranjeros
92 años;Mujeres;616;Absolutos;Extranjeros
93 años;Mujeres;448;Absolutos;Extranjeros
94 años;Mujeres;367;Absolutos;Extranjeros
95 años;Mujeres;262;Absolutos;Extranjeros
96 años;Mujeres;209;Absolutos;Extranjeros
97 años;Mujeres;148;Absolutos;Extranjeros
98 años;Mujeres;110;Absolutos;Extranjeros
99 años;Mujeres;78;Absolutos;Extranjeros
100 años y más;Mujeres;119;Absolutos;Extranjeros
0 años;Hombres;0.348349957297764;Porcentajes;Nacional
1 año;Hombres;0.389063171261806;Porcentajes;Nacional
2 años;Hombres;0.406680520949335;Porcentajes;Nacional
3 años;Hombres;0.438903725594626;Porcentajes;Nacional
4 años;Hombres;0.46275721188094;Porcentajes;Nacional
5 años;Hombres;0.475054324558136;Porcentajes;Nacional
6 años;Hombres;0.485019480909899;Porcentajes;Nacional
7 años;Hombres;0.479040809172384;Porcentajes;Nacional
8 años;Hombres;0.508651378586103;Porcentajes;Nacional
9 años;Hombres;0.522573474404099;Porcentajes;Nacional
10 años;Hombres;0.534191048676961;Porcentajes;Nacional
11 años;Hombres;0.545331679846159;Porcentajes;Nacional
12 años;Hombres;0.56952493533464;Porcentajes;Nacional
13 años;Hombres;0.548218662880723;Porcentajes;Nacional
14 años;Hombres;0.545833947362407;Porcentajes;Nacional
15 años;Hombres;0.533853389842509;Porcentajes;Nacional
16 años;Hombres;0.532779212675409;Porcentajes;Nacional
17 años;Hombres;0.5252451999317;Porcentajes;Nacional
18 años;Hombres;0.516734086935796;Porcentajes;Nacional
19 años;Hombres;0.519853210419046;Porcentajes;Nacional
20 años;Hombres;0.528054099360797;Porcentajes;Nacional
21 años;Hombres;0.516071431473184;Porcentajes;Nacional
22 años;Hombres;0.507281749938857;Porcentajes;Nacional
23 años;Hombres;0.515501632190047;Porcentajes;Nacional
24 años;Hombres;0.512485916724848;Porcentajes;Nacional
25 años;Hombres;0.519692822472681;Porcentajes;Nacional
26 años;Hombres;0.529850022286538;Porcentajes;Nacional
27 años;Hombres;0.549531311599655;Porcentajes;Nacional
28 años;Hombres;0.564719628046846;Porcentajes;Nacional
29 años;Hombres;0.56467742069254;Porcentajes;Nacional
30 años;Hombres;0.571327189363527;Porcentajes;Nacional
31 años;Hombres;0.580000800673511;Porcentajes;Nacional
32 años;Hombres;0.590293064021149;Porcentajes;Nacional
33 años;Hombres;0.597362795867486;Porcentajes;Nacional
34 años;Hombres;0.609769647665879;Porcentajes;Nacional
35 años;Hombres;0.630793130845943;Porcentajes;Nacional
36 años;Hombres;0.65561105517816;Porcentajes;Nacional
37 años;Hombres;0.678202541570709;Porcentajes;Nacional
38 años;Hombres;0.718259431175285;Porcentajes;Nacional
39 años;Hombres;0.75152304710423;Porcentajes;Nacional
40 años;Hombres;0.789351388401423;Porcentajes;Nacional
41 años;Hombres;0.810870807994588;Porcentajes;Nacional
42 años;Hombres;0.848637948628036;Porcentajes;Nacional
43 años;Hombres;0.862045114723493;Porcentajes;Nacional
44 años;Hombres;0.874048886288259;Porcentajes;Nacional
45 años;Hombres;0.868566150963846;Porcentajes;Nacional
46 años;Hombres;0.859451472801359;Porcentajes;Nacional
47 años;Hombres;0.837471993046254;Porcentajes;Nacional
48 años;Hombres;0.83058586319115;Porcentajes;Nacional
49 años;Hombres;0.814403563550041;Porcentajes;Nacional
50 años;Hombres;0.80064607641384;Porcentajes;Nacional
51 años;Hombres;0.787057418694865;Porcentajes;Nacional
52 años;Hombres;0.77700784763449;Porcentajes;Nacional
53 años;Hombres;0.777064827562804;Porcentajes;Nacional
54 años;Hombres;0.756163745710229;Porcentajes;Nacional
55 años;Hombres;0.744478639670477;Porcentajes;Nacional
56 años;Hombres;0.750484746188291;Porcentajes;Nacional
57 años;Hombres;0.711265672566699;Porcentajes;Nacional
58 años;Hombres;0.682486588032818;Porcentajes;Nacional
59 años;Hombres;0.662528840548994;Porcentajes;Nacional
60 años;Hombres;0.661000934323099;Porcentajes;Nacional
61 años;Hombres;0.639285250532409;Porcentajes;Nacional
62 años;Hombres;0.620099897632393;Porcentajes;Nacional
63 años;Hombres;0.59962722042603;Porcentajes;Nacional
64 años;Hombres;0.554463240950369;Porcentajes;Nacional
65 años;Hombres;0.534030660730596;Porcentajes;Nacional
66 años;Hombres;0.503244616499442;Porcentajes;Nacional
67 años;Hombres;0.501921415941933;Porcentajes;Nacional
68 años;Hombres;0.495229439916639;Porcentajes;Nacional
69 años;Hombres;0.457046556843271;Porcentajes;Nacional
70 años;Hombres;0.439264598473947;Porcentajes;Nacional
71 años;Hombres;0.447463377047983;Porcentajes;Nacional
72 años;Hombres;0.459885001420383;Porcentajes;Nacional
73 años;Hombres;0.412513577314493;Porcentajes;Nacional
74 años;Hombres;0.384612405750186;Porcentajes;Nacional
75 años;Hombres;0.391863629220042;Porcentajes;Nacional
76 años;Hombres;0.363491845655218;Porcentajes;Nacional
77 años;Hombres;0.347666198157999;Porcentajes;Nacional
78 años;Hombres;0.290508998956149;Porcentajes;Nacional
79 años;Hombres;0.257853168929217;Porcentajes;Nacional
80 años;Hombres;0.300773827523488;Porcentajes;Nacional
81 años;Hombres;0.185606840562795;Porcentajes;Nacional
82 años;Hombres;0.200516588471563;Porcentajes;Nacional
83 años;Hombres;0.210958687926989;Porcentajes;Nacional
84 años;Hombres;0.210979791604143;Porcentajes;Nacional
85 años;Hombres;0.190296077626247;Porcentajes;Nacional
86 años;Hombres;0.170585243165115;Porcentajes;Nacional
87 años;Hombres;0.154768037138758;Porcentajes;Nacional
88 años;Hombres;0.134972787969013;Porcentajes;Nacional
89 años;Hombres;0.110325803421738;Porcentajes;Nacional
90 años;Hombres;0.0907816880101168;Porcentajes;Nacional
91 años;Hombres;0.0707838435397012;Porcentajes;Nacional
92 años;Hombres;0.0557284802585758;Porcentajes;Nacional
93 años;Hombres;0.0403333477752831;Porcentajes;Nacional
94 años;Hombres;0.0304800409124327;Porcentajes;Nacional
95 años;Hombres;0.0212640650996103;Porcentajes;Nacional
96 años;Hombres;0.0153022763038184;Porcentajes;Nacional
97 años;Hombres;0.0105539489443381;Porcentajes;Nacional
98 años;Hombres;0.00681437735278302;Porcentajes;Nacional
99 años;Hombres;0.00437901300929847;Porcentajes;Nacional
100 años y más;Hombres;0.00840770497785306;Porcentajes;Nacional
0 años;Hombres;0.330781107689246;Porcentajes;Españoles
1 año;Hombres;0.371622725867964;Porcentajes;Españoles
2 años;Hombres;0.395887858657819;Porcentajes;Españoles
3 años;Hombres;0.429529565161811;Porcentajes;Españoles
4 años;Hombres;0.453198678773294;Porcentajes;Españoles
5 años;Hombres;0.467534132051482;Porcentajes;Españoles
6 años;Hombres;0.478779821908993;Porcentajes;Españoles
7 años;Hombres;0.476441042653063;Porcentajes;Españoles
8 años;Hombres;0.510690688718995;Porcentajes;Españoles
9 años;Hombres;0.528173123258983;Porcentajes;Españoles
10 años;Hombres;0.541130580196777;Porcentajes;Españoles
11 años;Hombres;0.554633990701958;Porcentajes;Españoles
12 años;Hombres;0.583800785214738;Porcentajes;Españoles
13 años;Hombres;0.565150153085142;Porcentajes;Españoles
14 años;Hombres;0.563781693051601;Porcentajes;Españoles
15 años;Hombres;0.55044278383965;Porcentajes;Españoles
16 años;Hombres;0.546294490358186;Porcentajes;Españoles
17 años;Hombres;0.533999806746742;Porcentajes;Españoles
18 años;Hombres;0.516903592634338;Porcentajes;Españoles
19 años;Hombres;0.511954249377142;Porcentajes;Españoles
20 años;Hombres;0.515873671494112;Porcentajes;Españoles
21 años;Hombres;0.498548586017214;Porcentajes;Españoles
22 años;Hombres;0.483528902722256;Porcentajes;Españoles
23 años;Hombres;0.485846225287763;Porcentajes;Españoles
24 años;Hombres;0.477289773963064;Porcentajes;Españoles
25 años;Hombres;0.477675994390649;Porcentajes;Españoles
26 años;Hombres;0.482138985998294;Porcentajes;Españoles
27 años;Hombres;0.499623804614996;Porcentajes;Españoles
28 años;Hombres;0.511479818111159;Porcentajes;Españoles
29 años;Hombres;0.509813348488432;Porcentajes;Españoles
30 años;Hombres;0.511899415612732;Porcentajes;Españoles
31 años;Hombres;0.519833622915211;Porcentajes;Españoles
32 años;Hombres;0.528049151269882;Porcentajes;Españoles
33 años;Hombres;0.534900987744439;Porcentajes;Españoles
34 años;Hombres;0.549448623850127;Porcentajes;Españoles
35 años;Hombres;0.571317759542929;Porcentajes;Españoles
36 años;Hombres;0.59621705673857;Porcentajes;Españoles
37 años;Hombres;0.620787351347751;Porcentajes;Españoles
38 años;Hombres;0.659836143837928;Porcentajes;Españoles
39 años;Hombres;0.697115951406699;Porcentajes;Españoles
40 años;Hombres;0.734092981232858;Porcentajes;Españoles
41 años;Hombres;0.764308769499572;Porcentajes;Españoles
42 años;Hombres;0.808654980447114;Porcentajes;Españoles
43 años;Hombres;0.827198329124603;Porcentajes;Españoles
44 años;Hombres;0.847114905989061;Porcentajes;Españoles
45 años;Hombres;0.847398611117965;Porcentajes;Españoles
46 años;Hombres;0.842995221428158;Porcentajes;Españoles
47 años;Hombres;0.828027987820896;Porcentajes;Españoles
48 años;Hombres;0.824494786131511;Porcentajes;Españoles
49 años;Hombres;0.814789209830912;Porcentajes;Españoles
50 años;Hombres;0.800198660344381;Porcentajes;Españoles
51 años;Hombres;0.79276272507502;Porcentajes;Españoles
52 años;Hombres;0.785226658583693;Porcentajes;Españoles
53 años;Hombres;0.793399273557521;Porcentajes;Españoles
54 años;Hombres;0.778844485221693;Porcentajes;Españoles
55 años;Hombres;0.77060034794646;Porcentajes;Españoles
56 años;Hombres;0.780026987271581;Porcentajes;Españoles
57 años;Hombres;0.741068789696516;Porcentajes;Españoles
58 años;Hombres;0.712254838537332;Porcentajes;Españoles
59 años;Hombres;0.696007355734929;Porcentajes;Españoles
60 años;Hombres;0.694588830090405;Porcentajes;Españoles
61 años;Hombres;0.675141916338505;Porcentajes;Españoles
62 años;Hombres;0.655962019178514;Porcentajes;Españoles
63 años;Hombres;0.63634822005667;Porcentajes;Españoles
64 años;Hombres;0.587300609830135;Porcentajes;Españoles
65 años;Hombres;0.56715992975461;Porcentajes;Españoles
66 años;Hombres;0.533952125212472;Porcentajes;Españoles
67 años;Hombres;0.534724566067641;Porcentajes;Españoles
68 años;Hombres;0.528332856398787;Porcentajes;Españoles
69 años;Hombres;0.487741566274984;Porcentajes;Españoles
70 años;Hombres;0.468537828347859;Porcentajes;Españoles
71 años;Hombres;0.480367617000174;Porcentajes;Españoles
72 años;Hombres;0.495015384327828;Porcentajes;Españoles
73 años;Hombres;0.442353513803649;Porcentajes;Españoles
74 años;Hombres;0.413150958140167;Porcentajes;Españoles
75 años;Hombres;0.425004587559616;Porcentajes;Españoles
76 años;Hombres;0.392819551927563;Porcentajes;Españoles
77 años;Hombres;0.376903455788334;Porcentajes;Españoles
78 años;Hombres;0.313980519089314;Porcentajes;Españoles
79 años;Hombres;0.279013265932624;Porcentajes;Españoles
80 años;Hombres;0.32838272651548;Porcentajes;Españoles
81 años;Hombres;0.199721258518813;Porcentajes;Españoles
82 años;Hombres;0.217933220533128;Porcentajes;Españoles
83 años;Hombres;0.231324579432775;Porcentajes;Españoles
84 años;Hombres;0.232631053471765;Porcentajes;Españoles
85 años;Hombres;0.210213580134862;Porcentajes;Españoles
86 años;Hombres;0.188888013932735;Porcentajes;Españoles
87 años;Hombres;0.171813256510753;Porcentajes;Españoles
88 años;Hombres;0.149967961585086;Porcentajes;Españoles
89 años;Hombres;0.122617833527981;Porcentajes;Españoles
90 años;Hombres;0.10090604689827;Porcentajes;Españoles
91 años;Hombres;0.0788366487615353;Porcentajes;Españoles
92 años;Hombres;0.062062285005452;Porcentajes;Españoles
93 años;Hombres;0.0448945485916436;Porcentajes;Españoles
94 años;Hombres;0.0339564046301726;Porcentajes;Españoles
95 años;Hombres;0.023683418071764;Porcentajes;Españoles
96 años;Hombres;0.0170699892685555;Porcentajes;Españoles
97 años;Hombres;0.01175826635091;Porcentajes;Españoles
98 años;Hombres;0.00758136394888358;Porcentajes;Españoles
99 años;Hombres;0.00488974133935856;Porcentajes;Españoles
100 años y más;Hombres;0.00937657371413809;Porcentajes;Españoles
0 años;Hombres;0.483810366923841;Porcentajes;Extranjeros
1 año;Hombres;0.523533550925453;Porcentajes;Extranjeros
2 años;Hombres;0.489894760216082;Porcentajes;Extranjeros
3 años;Hombres;0.511180945812504;Porcentajes;Extranjeros
4 años;Hombres;0.536455993476648;Porcentajes;Extranjeros
5 años;Hombres;0.533036968847171;Porcentajes;Extranjeros
6 años;Hombres;0.533128878111404;Porcentajes;Extranjeros
7 años;Hombres;0.499085686639408;Porcentajes;Extranjeros
8 años;Hombres;0.49292776593578;Porcentajes;Extranjeros
9 años;Hombres;0.479398722240645;Porcentajes;Extranjeros
10 años;Hombres;0.48068545193991;Porcentajes;Extranjeros
11 años;Hombres;0.47360843859395;Porcentajes;Extranjeros
12 años;Hombres;0.459454411902029;Porcentajes;Extranjeros
13 años;Hombres;0.417672460381593;Porcentajes;Extranjeros
14 años;Hombres;0.407452150198855;Porcentajes;Extranjeros
15 años;Hombres;0.40594483826543;Porcentajes;Extranjeros
16 años;Hombres;0.428572899119656;Porcentajes;Extranjeros
17 años;Hombres;0.457744899587291;Porcentajes;Extranjeros
18 años;Hombres;0.51542715382008;Porcentajes;Extranjeros
19 años;Hombres;0.580756258837076;Porcentajes;Extranjeros
20 años;Hombres;0.621968372919266;Porcentajes;Extranjeros
21 años;Hombres;0.651177137092594;Porcentajes;Extranjeros
22 años;Hombres;0.690422392920193;Porcentajes;Extranjeros
23 años;Hombres;0.744152548790952;Porcentajes;Extranjeros
24 años;Hombres;0.783857350939717;Porcentajes;Extranjeros
25 años;Hombres;0.843653518249871;Porcentajes;Extranjeros
26 años;Hombres;0.89771454747187;Porcentajes;Extranjeros
27 años;Hombres;0.934331198342398;Porcentajes;Extranjeros
28 años;Hombres;0.975212439073349;Porcentajes;Extranjeros
29 años;Hombres;0.987693717156224;Porcentajes;Extranjeros
30 años;Hombres;1.0295308142352;Porcentajes;Extranjeros
31 años;Hombres;1.04390542316128;Porcentajes;Extranjeros
32 años;Hombres;1.07020985458484;Porcentajes;Extranjeros
33 años;Hombres;1.07895961653984;Porcentajes;Extranjeros
34 años;Hombres;1.07486046335504;Porcentajes;Extranjeros
35 años;Hombres;1.08936374525105;Porcentajes;Extranjeros
36 años;Hombres;1.11355426359724;Porcentajes;Extranjeros
37 años;Hombres;1.12088862288305;Porcentajes;Extranjeros
38 años;Hombres;1.16871820399004;Porcentajes;Extranjeros
39 años;Hombres;1.17101593559587;Porcentajes;Extranjeros
40 años;Hombres;1.21540811022053;Porcentajes;Extranjeros
41 años;Hombres;1.16987626071938;Porcentajes;Extranjeros
42 años;Hombres;1.15691705446249;Porcentajes;Extranjeros
43 años;Hombres;1.13072291415601;Porcentajes;Extranjeros
44 años;Hombres;1.08171689446684;Porcentajes;Extranjeros
45 años;Hombres;1.03177340028249;Porcentajes;Extranjeros
46 años;Hombres;0.986333460045572;Porcentajes;Extranjeros
47 años;Hombres;0.910287734818979;Porcentajes;Extranjeros
48 años;Hombres;0.877549654899095;Porcentajes;Extranjeros
49 años;Hombres;0.811430130209693;Porcentajes;Extranjeros
